air_pressure_9am,air_temp_9am,avg_wind_direction_9am,avg_wind_speed_9am,max_wind_direction_9am,max_wind_speed_9am,rain_accumulation_9am,rain_duration_9am,relative_humidity_9am,high_humidity_3pm
920.6319976999999,68.61954067,192.6645154,3.9575881,221.73863169999998,5.106171337,0.0,0.0,15.45566476,0
917.0108508,85.71935991,116.2586699,2.327021942,49.72975715,3.09794544,0.0,0.0,15.66874657,0
920.48,62.6,194.4,2.7514362,,3.8699062000000004,0.0,0.0,52.58,1
916.4,78.512,182.5,3.9146449999999997,191.6,4.6304658,0.0,0.0,34.71,1
915.71,86.34200000000001,234.3,1.7448131999999998,125.5,2.5053728,0.0,0.0,8.68,0
913.8,68.954,139.6,2.23694,188.5,3.5343652000000003,0.0,0.0,35.16,1
929.32,49.982,107.7,1.789552,152.6,3.0422384,0.0,0.0,11.34,1
920.8759517000001,74.20858416,60.52244272,8.161792183,76.01683204,10.26903163,0.0,0.0,15.66055566,0
919.84,49.532,220.9,5.9502604,232.1,6.956883400000001,24.02,6690.0,91.4,1
920.9025992999999,56.99471668,70.74353221,2.901722608,63.99951283,3.511527166,0.0,0.0,21.67838488,0
919.8622252,75.40805734,220.85970519999998,1.6440362169999998,159.9642197,2.555761291,0.0,0.0,14.79946385,0
913.6332677000001,82.66416426,206.37159309999998,1.311490874,165.0858179,1.907801164,0.0,0.0,15.61173428,0
913.49,51.098,169.3,5.3015478,192.3,6.777928200000001,0.0,0.0,76.05,1
913.26,48.254,235.9,11.4978716,252.6,14.182199599999999,0.0,150.0,89.75,1
918.55,52.754,175.3,3.019869,202.5,4.4291412,0.0,0.0,66.2,1
921.5654424,64.34359081,65.23144978,11.05326069,81.58869867,14.24896635,0.0,0.0,14.11972166,0
918.3,51.836000000000006,203.5,1.677705,189.8,2.2593094,0.02,240.0,61.38,1
916.8678815,81.45214955,91.34080647,1.8766785209999999,122.7171291,2.651073695,0.0,0.0,27.88601462,0
917.8037736,77.0278835,178.4783736,5.352933499,192.9531575,6.366609824,0.0,0.0,19.9366652,0
916.4723882000001,75.9300745,177.8555033,4.900103325,193.524122,5.902168621,0.0,0.0,19.74461351,0
920.3305958999999,72.24249065,149.9188291,2.8153873760000003,179.0964804,3.963595764,0.0,0.0,18.83472065,0
916.12,49.082,212.2,1.7000743999999999,232.5,2.5724810000000002,0.0,0.0,77.33,1
917.3,73.616,147.7,2.4158952,175.2,3.467257,0.0,0.0,12.99,0
923.2818523,48.74219853,46.5709468,14.15724013,67.53410494,18.20855047,0.0,17.74736746,17.25063181,0
923.21,43.861999999999995,264.5,1.2526864,203.3,1.9685072,0.725,5558.0,85.0,1
915.6,77.918,35.1,3.5119958,50.2,4.4515106,0.0,0.0,24.71,1
913.34,57.218,215.0,3.7133203999999997,224.4,4.47388,0.0,0.0,81.77,1
916.75,61.574,79.7,2.5501116,96.5,3.1540854,0.0,0.0,35.24,1
918.59,51.08,78.1,4.6975739999999995,91.5,5.7265664,0.02,80.0,46.23,1
919.5763366,63.60195396,72.85668006,6.086013317000001,85.61107052,7.3882197,0.0,0.0,10.01830228,0
916.1,56.426,184.1,10.2451852,194.8,12.079476,0.0,0.0,22.64,1
913.97,72.824,219.7,1.4987498,125.9,2.1922012000000004,0.0,0.0,25.92,0
917.9558332,78.38301444,40.39898136,5.73771025,57.794445499999995,7.192632706,0.0,0.0,19.42487217,0
920.0422642999999,69.22872653,47.21579864,21.18064407,64.21894095,26.44910475,0.0,34.23159729,14.76320266,0
919.1,84.146,247.0,1.7224438000000002,63.3,2.684328,0.0,0.0,28.29,1
918.03,44.06,165.0,7.516118400000001,186.8,9.909644199999999,0.02,250.0,90.43,1
919.49,85.55,95.8,3.1764547999999997,51.2,4.0488614,0.0,0.0,16.08,0
915.1,89.78,159.5,2.6395892000000005,189.2,3.7580592000000004,0.0,0.0,30.27,1
916.5427325999999,76.53272584,174.008328,3.729839123,184.93025380000003,4.7199434,0.0,0.0,12.40234867,0
919.4138095000001,67.50973314,143.6927257,1.10993661,125.41951780000001,1.779403225,0.0,0.0,16.46413937,0
917.09,63.266000000000005,175.5,6.7331894,186.3,7.9635064,0.0,0.0,62.82,1
917.93,48.056000000000004,258.2,2.684328,287.6,3.8922756,0.0,40.0,82.81,1
913.2,63.373999999999995,178.8,7.2253162,189.7,8.500372,0.0,0.0,49.18,1
919.76,54.284,214.0,4.2054472,223.5,4.921268,0.0,0.0,17.77,0
921.9,78.206,50.7,5.368656,74.5,7.4490102,0.0,0.0,13.49,0
918.1,58.766000000000005,188.1,4.6304658,199.9,5.8607828,0.0,0.0,87.9,1
921.9102504000001,53.60209408,47.63037166,12.12761178,65.79789973,15.60581857,0.0,0.0,17.36394962,0
926.7620317,54.704884299999996,54.02433425,5.026891007,54.97828283,7.145174589,0.0,0.0,14.42540404,0
918.1,44.726000000000006,185.9,9.014868199999999,196.8,10.737312,0.0,10.0,87.27,1
917.54,71.384,219.5,2.1698318,202.4,2.7066974,3.6,10970.0,75.48,1
920.4,79.178,205.0,1.6553356,233.7,2.3711564,0.0,0.0,40.04,1
926.55,62.762,67.8,14.8309122,88.8,18.790295999999998,0.0,0.0,11.22,0
916.3,58.496,175.0,4.0712307999999995,182.4,4.7199434,0.0,0.0,24.05,1
921.4118864,62.02707785,63.20843848,8.247016861,79.12553762,10.4455477,0.0,0.0,19.01460029,0
919.4216453,68.22001132,140.30239369999998,1.2168932159999999,123.644714,1.865605816,0.0,0.0,16.41271205,0
918.1,61.988,191.1,11.0504836,199.4,12.7281886,0.0,0.0,19.24,1
918.9020905,73.50249595,177.3280285,0.958510766,128.8283933,1.4396680780000002,0.0,0.0,12.87453981,0
918.6948668,74.67577296,36.53826746,2.644399729,69.28693503,3.479075859,0.0,0.0,10.83953628,0
919.92,52.214,94.5,1.9908766,85.3,2.7738056,0.0,0.0,60.33,1
916.23,75.74,149.1,2.7514362,187.5,4.1830777999999995,,1480.0,31.88,1
913.2,39.02,185.8,8.813543600000001,200.8,11.072853,0.01,130.0,91.42,1
912.89,45.32,213.4,21.25093,220.5,23.577347600000003,0.03,250.0,84.09,1
924.72,63.518,29.7,1.3645333999999998,47.7,1.8119214,0.0,0.0,7.32,0
912.8,42.512,190.8,11.3860246,198.1,12.7281886,0.0,0.0,89.77,1
916.4,72.968,175.9,3.1988242000000002,186.4,3.9593837999999995,0.0,0.0,19.96,1
920.5194574999999,81.37174566,159.7225354,2.614439223,190.36937350000002,3.539454826,0.0,0.0,15.82215431,0
921.48,76.622,195.8,4.2054472,213.5,5.3910254,0.0,0.0,19.08,1
908.42,46.111999999999995,174.0,16.217814999999998,212.4,21.2732994,0.07,400.0,91.17,1
916.28,47.858000000000004,52.0,10.625465,68.4,13.690072800000001,0.0,0.0,57.7,1
917.06,79.178,218.8,1.4987498,215.7,2.2145706,0.0,0.0,34.3,1
920.53,81.95,59.3,10.1557076,79.3,12.705819199999999,0.0,0.0,19.8,0
919.9688186000001,66.6956673,64.42289391,9.361890964,74.97891479,10.847515099999999,0.0,0.0,17.82731464,0
920.1812947000001,58.90810931,57.9008855,9.395120679,75.72433588,11.73543121,0.0,0.0,18.93314198,0
915.69,43.646,177.9,9.171453999999999,187.3,11.117591800000001,0.0,80.0,91.88,1
923.0384033,60.63699846,51.00012096,17.0708015,63.70229822,22.10491764,1.21e-05,20.04838365,8.902153072,0
917.12,45.896,179.2,3.4001487999999997,195.0,3.9817532,0.0,0.0,89.03,1
917.15,59.95399999999999,191.4,6.6884505999999995,198.2,7.381902,0.0,0.0,20.12,1
925.28,66.47,49.4,11.2294388,77.9,15.3454084,0.0,0.0,13.93,0
919.7073418,68.27722271,228.9312659,3.95103064,245.8246833,5.183273101,0.0,0.0,14.76524046,0
922.8213104,67.81330144,55.75765832,9.555245,68.8572785,11.55889198,0.0,0.0,14.89222774,0
917.6,81.914,90.4,1.677705,121.4,2.3487869999999997,0.0,0.0,29.99,0
919.11,58.46,38.0,2.1698318,60.1,2.8185444,0.0,0.0,32.7,1
921.6848174,61.05388861,55.95905705,10.9939139,75.86412607,13.95291529,0.0,0.0,17.74130451,0
917.44,58.513999999999996,55.1,10.0214912,,12.705819199999999,0.0,0.0,13.88,1
923.9819454,68.21749494,38.650705200000004,5.170105725,64.89323931,7.160321328999999,0.0,0.0,18.27735168,0
919.0136722999999,62.59743172,166.8471586,3.643050208,190.0700122,4.869821116000001,0.0,0.0,22.37015948,0
920.4449457000001,65.80184531,49.8233462,21.52017709,61.88694438,25.54911195,,40.36401816,12.27871544,0
926.5,71.11399999999999,52.8,12.1018454,68.6,14.808542800000001,0.0,0.0,13.94,0
920.0038902000001,69.31791272,197.6057207,4.670853574,210.02791749999997,6.047160367999999,0.0,0.0,13.76670499,0
917.7,65.372,85.9,3.0646077999999997,90.6,4.5409882,0.0,0.0,22.93,1
917.85,65.372,129.9,1.4540110000000002,176.2,2.23694,0.0,0.0,39.37,1
924.94,57.163999999999994,53.2,14.0256138,69.5,18.6560796,0.0,0.0,19.24,0
918.1,49.946000000000005,124.3,1.4540110000000002,144.1,2.23694,0.0,0.0,91.87,1
924.7895679999999,71.20520678,227.9018441,2.522801012,222.9165701,3.373798753,0.0,0.0,15.13919915,0
916.32,63.032,68.9,3.9593837999999995,79.3,4.6528352,0.0,0.0,37.05,1
917.35,74.94800000000001,190.1,1.3197946000000003,215.6,1.9237683999999997,0.0,0.0,57.9,1
917.8,75.902,161.9,8.746435400000001,183.5,12.5939722,0.0,0.0,42.09,1
911.45,66.32600000000001,66.2,1.8342908,78.1,2.8856526000000002,0.0,0.0,47.61,1
918.3,78.854,88.4,2.8409138,108.4,3.9370144,0.0,0.0,15.77,1
916.4752028999999,78.65687296,120.9,2.6390393469999998,132.56254779999998,3.39497844,0.0,0.0,17.63831369,0
918.0264534,73.44189552,182.93294519999998,1.366093834,185.8562013,2.0322770759999997,0.0,0.0,10.41924474,0
916.9860064999999,75.84382067,150.23895119999997,1.30391354,142.6246944,1.889003196,0.0,0.0,17.43009839,0
915.92,47.443999999999996,204.7,4.115969600000001,224.1,5.346286599999999,0.0,0.0,72.38,1
924.1,64.706,62.9,10.580726199999999,72.5,12.3926476,0.0,0.0,13.05,0
916.63,65.22800000000001,188.5,1.1855782,225.7,1.8342908,0.0,0.0,15.09,0
917.2,74.138,176.0,3.0646077999999997,191.4,3.7133203999999997,0.0,0.0,13.32,0
918.48,66.542,90.9,3.467257,89.4,4.4067718000000005,,0.0,20.64,0
921.11,63.968,36.1,3.2883017999999997,57.2,4.026492,0.0,0.0,26.6,1
918.6370622999999,73.42994491,181.46747539999998,1.024885233,186.39403280000002,1.634550395,0.0,0.0,12.96076068,0
922.1838462999999,54.79058849,48.07333865,6.611144735,65.08397128,8.528633998,0.0,0.0,19.40615365,0
913.07,57.614,217.2,2.5501116,239.7,3.2211936000000003,0.0,0.0,76.67,1
913.32,79.214,95.9,2.8409138,129.1,4.115969600000001,0.0,0.0,17.69,0
914.63,55.4,191.1,5.368656,199.6,6.4200178,0.04,380.0,91.49,1
915.71,78.044,53.1,4.272555400000001,72.7,5.1897008,0.0,0.0,26.53,1
916.5,74.58800000000001,101.2,1.8342908,132.4,2.5948504,0.0,0.0,33.73,1
914.1317359,82.58315211,120.81033959999999,2.577089777,139.23954630000003,3.399743453,0.0,0.0,19.91117711,0
920.0,68.054,197.1,4.6752046,209.6,6.151585,0.0,0.0,14.5,0
919.58,62.114,192.3,4.5633576,207.6,5.6594582,0.0,0.0,76.03,1
921.6436745999999,68.89438461,194.7975764,3.37330212,216.37935840000003,4.520630245,0.0,0.0,17.9856135,0
917.3966172,78.69746778,134.9097068,2.6373385590000002,40.85169294,3.7711158410000003,0.0,0.0,22.81590461,0
922.254438,61.78811046,282.2708711,1.866895169,232.52313819999998,2.425626104,0.0,0.0,8.596749102,0
917.1,58.64,185.3,10.2451852,191.3,11.5873492,0.0,0.0,28.13,1
924.08,60.08,54.2,18.924512399999998,72.1,23.5549782,0.0,10.0,13.13,0
917.7,56.263999999999996,199.3,3.5567346,211.8,4.6975739999999995,0.0,0.0,75.16,1
925.63,59.882,42.7,15.099345000000001,63.1,19.8863966,0.0,0.0,13.05,0
916.7370565,77.37667411,184.19350569999997,3.334137998,201.33261169999997,4.048377157,0.0,0.0,31.21607683,0
921.5105338999999,60.51021538,45.95311769,20.72438109,58.41830375,25.52754984,0.01,54.01525312,11.45801709,0
912.98,46.994,190.2,5.6594582,202.6,6.822667,0.0,0.0,91.33,1
912.3,74.55199999999999,164.4,3.7580592000000004,182.8,4.8094209999999995,0.0,0.0,34.16,1
923.8,59.972,209.4,3.0422384,242.1,4.3396636,0.18,1350.0,32.3,1
924.16,61.88,111.8,3.4448876000000004,119.0,4.8094209999999995,0.0,0.0,15.21,1
920.91,66.416,198.1,4.0712307999999995,210.7,4.8317904,0.0,0.0,13.42,0
918.69,48.902,200.4,4.47388,222.1,6.0844768,0.0,0.0,77.7,1
921.8,53.492,305.9,3.0869772,275.6,4.2054472,0.0,0.0,23.67,1
,67.85383333,65.88061552,4.32859364,78.57092328,5.216734221,0.0,0.0,18.48738543,0
923.95,48.181999999999995,28.9,4.1830777999999995,44.7,5.1449620000000005,0.0,0.0,74.21,1
922.8084455000001,60.06418129,136.5277702,3.378980958,148.027201,5.268364378999999,0.0,0.0,19.82925713,0
922.99,59.486000000000004,137.5,3.3777794,147.2,5.279178400000001,0.0,0.0,19.84,0
926.77,65.696,47.7,9.909644199999999,65.6,12.7281886,0.0,0.0,11.4,0
922.2,58.298,41.3,4.6752046,55.8,5.7489358,0.0,0.0,32.4,1
915.3,51.512,179.4,5.0778538,186.5,5.7489358,0.0,0.0,68.52,1
918.5111396,77.62439967,127.56151229999999,2.130714809,45.58529595,2.858198612,0.0,0.0,16.13129142,0
921.2386105,68.19483703,50.44668658,14.30845427,62.71109452,17.23625393,0.0,0.0,17.41872379,0
915.03,72.428,162.0,2.3711564,190.8,3.3106712,0.0,0.0,43.19,1
918.3,64.88600000000001,140.6,3.7580592000000004,90.6,4.8094209999999995,0.0,0.0,36.04,1
917.0147568,82.08455393,205.63874330000002,1.273779328,239.68283459999998,1.857727387,0.0,0.0,17.849215700000002,0
918.37,65.318,188.3,6.2186932,209.7,7.5608572,0.0,0.0,20.46,1
920.64,53.888000000000005,42.0,14.763804,64.9,19.4390086,0.0,10.0,19.11,0
921.09,70.124,182.8,2.9080220000000003,204.5,3.5343652000000003,0.0,0.0,43.95,1
915.3,80.27600000000001,148.7,1.342164,145.6,1.789552,0.0,0.0,19.27,0
923.8339962000001,68.39986219,57.12574792,13.09782124,78.70342491,17.16838282,0.0,0.0,9.777602566,0
919.39,65.876,184.8,3.9593837999999995,192.8,4.8094209999999995,0.0,0.0,48.17,1
919.09,56.174,21.7,5.3239171999999995,40.6,6.375279,0.0,0.0,40.08,1
914.36,59.918,175.3,4.8765292,187.8,5.8607828,0.0,0.0,74.25,1
920.11,61.141999999999996,236.7,3.6238428,188.0,4.6528352,0.0,0.0,28.64,1
914.1065881000001,73.76724585,219.0630267,1.5031566180000002,124.8099219,2.218642107,0.0,0.0,25.06369772,0
920.5354071,68.68930518,47.5565148,13.00492854,65.87394081,16.72353156,0.0,0.0,10.28910353,0
919.01,60.044,147.8,2.3487869999999997,62.9,2.9080220000000003,0.0,0.0,28.47,1
919.5797521,68.56876297,71.32360231,5.4425717360000005,80.382763,6.4834781029999995,0.0,0.0,9.021708209,0
918.16,72.32,206.2,2.125093,242.8,2.9751302,0.0,0.0,44.85,1
922.9187404999999,59.52882277,45.5093643,17.68292319,61.04871813,22.03106575,0.0,0.0,12.96527314,0
916.1,76.352,138.6,5.0331150000000004,161.6,5.7713052000000005,0.894,2981.0,30.93,1
923.1567033,69.84222257,197.226282,5.676675693,215.19340669999997,6.981690518,0.0,0.0,14.91156137,0
915.91,41.864,160.8,2.9080220000000003,82.9,4.6975739999999995,2.74,15849.0,91.6,1
917.2,54.391999999999996,60.6,7.7621818,73.7,9.059607000000002,0.0,0.0,20.89,0
917.83,73.04,145.4,2.8185444,38.3,4.1607084,0.0,0.0,25.4,0
918.78,73.148,36.3,2.2816788,46.7,2.7738056,0.0,0.0,26.27,1
920.9570212000001,65.23695711,75.12130184,3.8911166460000004,92.48473081,5.187466809,0.0,0.0,9.161148737000001,0
917.58,63.968,161.8,0.8724065999999999,139.8,1.565858,0.0,0.0,22.38,1
923.9946532,71.86255895,227.53758969999998,2.994232455,227.5390245,3.957259197,0.0,0.0,15.61895456,0
920.5189680999999,68.66170684,55.41630533,15.95716198,74.70511718,20.64466684,0.0,0.0,14.45057228,0
914.9,72.14,89.8,1.5882273999999998,59.1,2.2816788,0.0,0.0,18.78,1
919.6439977,64.23715803,88.58946569,16.04767469,112.3313129,19.95423401,0.510196145,1510.906787,18.27250895,0
921.86,54.176,215.2,4.0712307999999995,242.5,5.5476112,0.0,0.0,20.78,1
918.7814078,75.26468359999998,291.54321719999996,2.096383108,153.09307030000002,2.803396893,0.013937082,18.58277567,22.68373007,0
922.7179767000001,72.05570529,67.91932314,6.522739585,92.21717612,8.328620917,0.0,0.64410463,12.99786028,0
918.36,56.714,49.8,1.4092722,85.8,2.013246,0.0,0.0,62.89,1
920.5630801000001,73.25469603,68.45091185,4.491629747,99.30064156,5.952553282,0.0,0.0,12.10284365,0
922.1634285,60.73776658,62.9966711,5.583109568999999,75.09161548,6.742180977,0.0,0.0,26.81209698,0
920.4,81.914,56.3,9.685950199999999,74.1,12.258431199999999,0.01,90.0,8.0,0
918.3,83.89399999999999,62.2,2.7066974,74.6,3.35541,0.0,0.0,19.12,1
918.8,80.384,189.6,1.7671826000000002,80.3,2.7738056,0.0,0.0,24.59,0
920.57,65.138,308.5,2.013246,123.5,2.7514362,0.0,0.0,17.16,0
919.63724,76.10327975,175.3678679,3.4111091460000003,43.43943164,4.85849741,0.0,0.0,26.61881505,0
918.26,82.4,211.6,2.0579848000000003,88.9,2.9527607999999996,0.0,0.0,10.76,1
916.3,63.302,184.8,6.129215599999999,201.2,7.695073599999999,0.0,0.0,13.83,1
915.6,87.314,15.5,3.2883017999999997,45.3,4.6304658,0.0,0.0,23.16,1
918.79,52.232,201.0,4.8094209999999995,214.9,6.0844768,0.0,0.0,32.08,1
918.65,73.184,174.1,8.276678,185.3,10.1557076,0.0,0.0,47.53,1
916.33,68.414,170.0,6.241062599999999,183.5,7.583226600000001,0.0,0.0,31.22,1
915.64,66.47,181.5,9.372778599999998,187.4,10.2004464,0.0,0.0,14.71,1
913.83,52.286,175.2,5.5028724,182.0,6.352909599999999,0.0,0.0,52.37,1
922.1,54.14,85.0,1.4316416,94.8,1.901399,0.04,600.0,90.84,1
915.2,66.56,48.9,4.47388,59.9,5.2120702,0.0,0.0,38.4,1
918.6,56.948,157.0,1.5434886,160.0,2.3487869999999997,0.0,0.0,64.72,1
917.1,52.088,173.8,3.2883017999999997,201.0,4.9883762,0.0,0.0,90.58,1
917.4,74.048,182.1,3.0869772,201.1,3.8922756,0.0,0.0,36.13,0
914.61,49.442,178.9,6.2858014,190.2,7.516118400000001,0.0,0.0,79.46,1
920.32,65.462,48.0,14.875651000000001,64.1,18.410016199999998,0.0,0.0,8.04,0
908.97,48.68600000000001,147.7,8.008245200000001,183.1,10.580726199999999,0.16,330.0,91.89,1
922.2399667000001,74.33019242,144.7258731,1.163097198,95.82487527,1.8335706719999998,0.0,0.0,14.73920053,0
917.18,62.833999999999996,186.3,3.2211936000000003,197.7,4.026492,0.0,0.0,36.63,1
915.3745951,72.99481725,214.89305430000002,2.200839329,231.10442609999998,2.89063635,0.006534604,49.0095322,27.03081148,0
920.9692432,69.01193103,197.2028375,4.4681674760000005,210.03705919999996,5.892788595,0.0,0.0,14.29432506,0
918.94,46.63399999999999,260.2,2.7738056,287.2,4.0041226000000005,0.0,0.0,76.02,1
917.3344109,67.00316846,66.15487161,4.738371951,79.24146525,5.786874214,0.0,0.0,18.72097432,0
915.55,73.76,182.4,9.372778599999998,193.4,10.938636599999999,0.0,0.0,31.7,0
915.7,60.512,79.1,8.231939200000001,88.3,9.4398868,0.0,0.0,16.79,1
920.8,65.084,75.5,4.0936002,92.3,5.458133599999999,0.0,0.0,8.8,0
923.63,53.744,54.4,2.8409138,87.7,4.0488614,0.0,0.0,33.72,1
918.49,69.512,149.5,1.9237683999999997,155.5,2.7066974,0.0,0.0,52.4,1
919.19,73.904,68.8,3.1988242000000002,103.8,4.4515106,0.0,0.0,11.49,0
920.59,47.803999999999995,127.6,2.2816788,156.9,2.9751302,3.71,6670.0,79.3,1
922.1314417000001,59.93227386,166.2371166,2.167788868,195.88762780000002,3.042690663,0.0,0.0,12.01768407,0
922.98,63.373999999999995,125.3,3.6462122000000003,98.6,5.4133948,0.0,0.0,15.84,0
917.4,77.234,230.7,1.8566601999999999,201.8,2.6395892000000005,3.13,2980.0,14.31,1
921.1399556,61.71375643,110.37509250000001,4.025592225,53.62885584,4.831773845,0.0,0.0,23.58245375,0
920.66,70.556,47.3,11.9228902,66.9,15.7480576,0.0,0.0,11.59,0
913.63,45.356,185.6,9.6412114,197.2,11.743935,0.09,540.0,64.9,1
915.6,70.286,121.7,1.7671826000000002,165.3,2.5277422,0.0,0.0,52.36,1
916.23,65.822,165.5,7.3371632,183.0,9.909644199999999,0.0,0.0,40.51,1
919.9806643,64.09209944,51.97141163,22.09173287,73.35195724,27.53505969,0.023570582000000003,125.1079476,12.64710564,0
921.36,47.048,46.0,11.945259599999998,67.7,15.6362106,0.0,0.0,22.52,0
912.65,68.27,123.2,1.677705,175.3,2.684328,0.0,0.0,53.18,1
919.5,79.862,97.7,1.4763803999999998,144.4,2.23694,0.0,0.0,8.48,0
923.72,58.208,191.2,4.8317904,99.5,7.493749,0.0,0.0,20.94,0
922.5730653999999,58.73324309,55.14842036,18.40590898,75.26140119,23.63748329,0.0,10.0,10.75368011,0
914.95,39.524,274.2,2.1698318,263.0,2.8632832,1.75,6160.0,91.23,1
919.7381606,67.4327443,147.4708815,1.157775334,129.98181920000002,1.899000036,0.0,0.0,15.44118585,0
920.02,81.64399999999999,209.2,1.901399,70.4,2.8856526000000002,0.0,0.0,29.46,1
922.6394891000001,72.48003163,68.51617261,5.106287101,75.84320379,5.952700857000001,0.0,0.0,10.81813497,0
917.29,78.206,51.5,7.180577400000001,68.0,9.1938234,0.0,0.0,21.87,1
914.62,66.128,172.4,7.6503347999999995,187.0,9.5964726,0.0,0.0,46.7,1
917.36,60.512,179.9,3.6462122000000003,198.5,4.5409882,0.0,0.0,74.44,1
918.9775162000001,53.63588118,47.48905237,7.650124862999999,64.48678172,9.535366157999999,0.0,0.0,23.89933272,0
918.09,68.86399999999999,54.8,16.5086172,73.4,21.2285606,0.0,0.0,16.43,0
912.99,64.58,172.6,7.0239916,183.7,8.6793272,0.0,0.0,44.78,1
919.52,62.24,294.2,2.0803542,232.8,3.1764547999999997,0.0,0.0,39.3,1
917.2,75.61399999999999,138.3,1.9461378,128.2,2.7290667999999996,0.0,0.0,62.54,1
923.27,63.553999999999995,78.9,10.558356800000002,80.2,15.099345000000001,0.0,0.0,18.67,0
923.6,51.98,307.4,2.9527607999999996,282.9,3.579104,0.0,0.0,26.22,1
917.4,45.122,215.5,8.1872004,225.4,9.6412114,0.0,0.0,91.48,1
920.57,53.6,100.1,4.6975739999999995,,6.2858014,4.712,14842.0,79.88,1
922.47,50.36,181.1,7.3371632,191.4,8.724066,0.0,0.0,82.83,1
916.25,55.67,176.4,6.666081200000001,188.2,,0.0,0.0,72.55,1
917.33,79.808,198.9,1.9908766,225.8,2.7738056,0.0,0.0,28.4,1
921.73,57.776,80.6,2.1027236,58.8,2.6619585999999997,0.0,0.0,23.93,0
922.1416622000002,66.77042766,149.64264219999998,3.602571205,178.11396330000002,5.0383491760000005,0.0,0.0,11.48071642,0
917.9848317,75.88228356,173.4286689,2.987343292,191.898915,3.683273091,0.0,0.0,13.93021141,0
917.4,69.926,197.7,4.4515106,214.6,5.6594582,0.0,0.0,70.84,1
917.4,61.916000000000004,251.8,1.7671826000000002,267.4,2.3264176,0.0,0.0,20.56,0
920.86,66.938,75.4,2.684328,89.0,3.4448876000000004,0.0,0.0,17.45,0
917.12,57.398,136.7,1.4987498,100.2,2.125093,0.0,0.0,51.03,1
920.67,66.056,137.5,1.8342908,46.8,2.4382646,0.0,0.0,12.57,0
915.5,57.632,188.2,2.4158952,203.7,3.35541,0.0,0.0,61.65,1
915.31,78.872,212.4,1.6553356,189.8,2.0803542,0.0,0.0,26.95,1
914.13,49.711999999999996,177.7,3.3777794,189.8,3.9817532,0.0,0.0,90.11,1
913.27,40.1,190.4,12.9295132,201.4,14.920389800000002,0.0,0.0,81.45,1
915.87,76.55,224.5,2.1698318,215.8,2.9080220000000003,0.0,0.0,38.72,1
919.42,53.114,199.6,5.8831522000000005,211.0,7.1358386,0.0,0.0,67.91,1
913.7,44.33,206.0,1.7448131999999998,216.5,2.4830034,1.48,4900.0,73.7,1
920.97,59.72,55.5,12.079476,73.7,14.9651286,0.0,0.0,17.82,0
921.6156983999999,76.02907552,173.82118469999998,1.3678720309999999,202.9050699,1.8401001319999999,0.0,0.0,14.78937917,0
921.17,59.342,180.8,6.822667,190.4,8.2543086,0.0,0.0,31.23,1
923.5524393999999,59.60851581,54.53203112,18.74295527,73.20677041,23.58386229,0.0,10.0,12.29807758,0
921.409125,60.84921067,43.46135747,21.3141794,54.94142903,25.60532544,0.01,51.11785752,11.83467852,0
921.4802306,59.68368863,47.12968346,16.57727206,60.80172983,20.11195953,0.0026512959999999996,42.65129609,17.09469792,0
922.8088856,68.74555103,198.2709474,4.191824642,209.19274380000002,5.236938698,0.0,0.0,11.97821747,0
921.65,62.87,56.7,10.714942599999999,77.3,13.7124422,0.0,0.0,21.11,0
923.4182873,60.4350343,52.16396102,17.74318973,66.75539768,22.62984599,0.0,16.36262181,10.43861097,0
917.69,54.824,201.1,2.125093,222.8,2.7514362,0.0,0.0,90.67,1
,42.746,251.1,12.9295132,274.4,17.604717800000003,14.627,7825.0,87.87,1
922.2663561,64.18310635,55.87245060000001,10.16769248,78.99805134,13.32638791,0.0,0.0,14.35572063,0
914.4,79.916,174.4,3.9370144,190.8,4.8988986,0.0,0.0,25.39,1
918.8654987,69.16907875,45.36711473,3.8087066710000004,82.24797775,5.44993317,0.0,0.0,14.75482484,0
